Hour,T1,T2,T3,O2,CO2,H2O,Action,Reward
21.666666666666668,45.008953,45.008953,45.008953,19.791979,0.10040103,0.58993906,0,-18.93174535316907
21.833333333333332,45.52587,45.52587,45.52587,19.74471,0.10276441,0.5897519,0,-19.09088940275604
22.0,46.059635,46.059635,46.059635,19.695303,0.10523484,0.58956,0,-19.25120899302678
22.166666666666668,46.609768,46.609768,46.609768,19.643682,0.10781591,0.58936316,0,-19.4166055843301
22.333333333333332,47.17555,47.17555,47.17555,19.589787,0.11051064,0.5891613,0,-19.591562432668287
22.5,47.75598,47.75598,47.75598,19.533573,0.113321304,0.58895427,0,-19.78110596773321
22.666666666666668,48.349773,48.349773,48.349773,19.475014,0.11624929,0.58874196,0,-19.99072904339922
22.833333333333332,48.95533,48.95533,48.95533,19.4141,0.119294964,0.58852416,0,-20.226272560998524
23.0,49.57076,49.57076,49.57076,19.35085,0.12245751,0.5883009,0,-20.493765453492387
23.166666666666668,50.193882,50.193882,50.193882,19.285301,0.1257349,0.588072,0,-20.79922742830861
23.333333333333332,50.822247,50.822247,50.822247,19.217524,0.12912379,0.58783746,0,-21.148443640591896
23.5,51.453175,51.453175,51.453175,19.14761,0.13261953,0.5875972,0,-21.54672481203071
23.666666666666668,52.083805,52.083805,52.083805,19.075676,0.1362162,0.5873512,0,-21.998669354432813
23.833333333333332,52.594482,52.594482,52.594482,21.0,0.11192539,0.58684784,1,11.520413776021831
24.0,53.39865,53.39865,53.39865,20.924782,0.11568634,0.5865917,0,13.11793208742328
24.166666666666668,54.07946,54.07946,54.07946,21.0,0.09563774,0.586065,1,15.008694549296713
24.333333333333332,54.763428,54.763428,54.763428,21.0,0.07965746,0.58552635,1,10.558224814476981
24.5,55.439663,55.439663,55.439663,21.0,0.06692312,0.5849758,1,10.634929711568708
24.666666666666668,56.104305,56.104305,56.104305,21.0,0.056775607,0.58441347,1,1.1666041531818685
24.833333333333332,56.75359,56.75359,56.75359,21.0,0.048687257,0.5838398,1,1.3755530558042224
25.0,57.38395,57.38395,57.38395,21.0,0.04223591,0.583255,1,1.5828816074266991
25.166666666666668,57.992092,57.992092,57.992092,21.0,0.04,0.5826595,1,1.786010775252525
25.333333333333332,58.57509,58.57509,58.57509,21.0,0.04,0.5820537,1,1.486919392848708
25.5,59.130444,59.130444,59.130444,21.0,0.04,0.58143824,1,1.1878426026640585
25.666666666666668,59.656147,59.656147,59.656147,21.0,0.04,0.58081365,1,0.8887795711414395
25.833333333333332,60.15072,60.15072,60.15072,21.0,0.04,0.5801804,1,0.5897294135784117
26.0,60.613197,60.613197,60.613197,21.0,0.04,0.5795392,1,0.29069120902446244
26.166666666666668,61.043156,61.043156,61.043156,21.0,0.04,0.5788907,1,-0.008335984617430015
26.333333333333332,61.44066,61.44066,61.44066,21.0,0.04,0.5782354,1,-0.30735311589528
26.5,61.806217,61.806217,61.806217,21.0,0.04,0.5775741,1,-0.6063611260794506
26.666666666666668,62.140728,62.140728,62.140728,21.0,0.04,0.5769073,1,-0.9053609368665256
26.833333333333332,62.44541,62.44541,62.44541,21.0,0.04,0.57623565,1,-1.2043534398535685
27.0,62.721733,62.721733,62.721733,21.0,0.04,0.5755597,1,-1.5033394879780868
27.166666666666668,62.97134,62.97134,62.97134,21.0,0.04,0.57487994,1,-1.8023198889797456
27.333333333333332,63.195995,63.195995,63.195995,21.0,0.04,0.57419693,1,-2.1012954008188505
27.5,63.397522,63.397522,63.397522,21.0,0.04,0.5735111,1,-2.4002667288930217
27.666666666666668,63.577744,63.577744,63.577744,21.0,0.04,0.572823,1,-2.6992345248310574
27.833333333333332,63.73847,63.73847,63.73847,21.0,0.04,0.57213295,1,-2.998199386610181
28.0,63.88144,63.88144,63.88144,21.0,0.04,0.57144123,1,-3.297161859735037
28.166666666666668,64.00832,64.00832,64.00832,21.0,0.04,0.57074827,1,-3.5961224392279476
28.333333333333332,64.12068,64.12068,64.12068,21.0,0.04,0.57005435,1,-3.8950815722033463
28.5,64.21998,64.21998,64.21998,21.0,0.04,0.5693598,1,-4.194039660829857
28.666666666666668,64.30756,64.30756,64.30756,21.0,0.04,0.5686647,1,-4.4929970655163505
28.833333333333332,64.38468,64.38468,64.38468,21.0,0.04,0.5679694,1,-4.791954108190672
29.0,64.45246,64.45246,64.45246,21.0,0.04,0.56727403,1,-5.0909110755694265
29.166666666666668,64.51193,64.51193,64.51193,21.0,0.04,0.5665788,1,-5.389868222343273
29.333333333333332,64.56402,64.56402,64.56402,21.0,0.04,0.5658839,1,-5.688825774224129
29.5,64.60956,64.60956,64.60956,21.0,0.04,0.5651893,1,-5.987783930818691
29.666666666666668,64.64929,64.64929,64.64929,21.0,0.04,0.56449527,1,-6.286742868306847
29.833333333333332,64.6839,64.6839,64.6839,21.0,0.04,0.5638018,1,-6.585702741914644
30.0,64.71397,64.71397,64.71397,21.0,0.04,0.5631091,1,-6.884663688179637
30.166666666666668,64.740036,64.740036,64.740036,21.0,0.04,0.5624172,1,-7.1836258270124524
30.333333333333332,64.76257,64.76257,64.76257,21.0,0.04,0.56172615,1,-7.482589263562559
30.5,64.78199,64.78199,64.78199,21.0,0.04,0.56103605,1,-7.781554089898965
30.666666666666668,64.798676,64.798676,64.798676,21.0,0.04,0.5603469,1,-8.080520386518169
30.833333333333332,64.812935,64.812935,64.812935,21.0,0.04,0.5596588,1,-8.37948822369259
31.0,64.82507,64.82507,64.82507,21.0,0.04,0.55897176,1,-8.678457662672814
31.166666666666668,64.835335,64.835335,64.835335,21.0,0.04,0.55828583,1,-8.977428756756865
31.333333333333332,64.84395,64.84395,64.84395,21.0,0.04,0.55760103,1,-9.276401552239175
31.5,64.85112,64.85112,64.85112,21.0,0.04,0.55691737,1,-9.575376089251243
31.666666666666668,64.85702,64.85702,64.85702,21.0,0.04,0.55623496,1,-9.87435240250515
31.833333333333332,64.86179,64.86179,64.86179,21.0,0.04,0.5555537,1,-10.173330521950266
32.0,64.86559,64.86559,64.86559,21.0,0.04,0.55487365,1,-10.472310473352625
32.166666666666664,64.86852,64.86852,64.86852,21.0,0.04,0.55419487,1,-10.771292278805479
32.333333333333336,64.87069,64.87069,64.87069,21.0,0.04,0.5535173,1,-11.070275957178907
32.5,64.87219,64.87219,64.87219,21.0,0.04,0.552841,1,-11.369261524515377
32.666666666666664,64.8731,64.8731,64.8731,21.0,0.04,0.552166,1,-11.668248994377553
32.833333333333336,64.8735,64.8735,64.8735,21.0,0.04,0.5514923,1,-11.967238378153965
33.0,64.87344,64.87344,64.87344,21.0,0.04,0.5508198,1,-12.266229685327474
33.166666666666664,64.872986,64.872986,64.872986,21.0,0.04,0.5501486,1,-12.565222923710994
33.333333333333336,64.872185,64.872185,64.872185,21.0,0.04,0.5494787,1,-12.864218099654366
33.5,64.87107,64.87107,64.87107,21.0,0.04,0.5488101,1,-13.163215218225886
33.666666666666664,64.86968,64.86968,64.86968,21.0,0.04,0.54814285,1,-13.46221428337152
33.833333333333336,64.868065,64.868065,64.868065,21.0,0.04,0.5474769,1,-13.761215298054555
34.0,64.86623,64.86623,64.86623,21.0,0.04,0.5468122,1,-14.060218264378019
34.166666666666664,64.86421,64.86421,64.86421,21.0,0.04,0.5461488,1,-14.359223183692023
34.333333333333336,64.86203,64.86203,64.86203,21.0,0.04,0.5454867,1,-14.658230056687856
34.5,64.8597,64.8597,64.8597,21.0,0.04,0.5448259,1,-14.95723888348044
34.666666666666664,64.857254,64.857254,64.857254,21.0,0.04,0.54416645,1,-15.256249663680599
34.833333333333336,64.85469,64.85469,64.85469,21.0,0.04,0.5435083,1,-15.555262396458406
35.0,64.852036,64.852036,64.852036,21.0,0.04,0.5428514,1,-15.854277080598674
35.166666666666664,64.84929,64.84929,64.84929,21.0,0.04,0.5421958,1,-16.153293714549584
35.333333333333336,64.846466,64.846466,64.846466,21.0,0.04,0.5415415,1,-16.45231229646529
35.5,64.843575,64.843575,64.843575,21.0,0.04,0.54088855,1,-16.751332824243278
35.666666666666664,64.84062,64.84062,64.84062,21.0,0.04,0.5402369,1,-17.050355295557047
35.833333333333336,64.83762,64.83762,64.83762,21.0,0.04,0.5395865,1,-17.349379707884797
36.0,64.83457,64.83457,64.83457,21.0,0.04,0.5389374,1,-17.648406058534533
36.166666666666664,64.831474,64.831474,64.831474,21.0,0.04,0.53828955,1,-17.94743434466606
36.333333333333336,64.82835,64.82835,64.82835,21.0,0.04,0.537643,1,-18.24646456331028
36.5,64.82519,64.82519,64.82519,21.0,0.04,0.5369978,1,-18.54549671138608
36.666666666666664,64.822,64.822,64.822,21.0,0.04,0.5363539,1,-18.84453078571512
36.833333333333336,64.81878,64.81878,64.81878,21.0,0.04,0.53571117,1,-19.143566783034824
37.0,64.81554,64.81554,64.81554,21.0,0.04,0.5350698,1,-19.44260470000974
37.166666666666664,64.81227,64.81227,64.81227,21.0,0.04,0.53442967,1,-19.741644533241473
37.333333333333336,64.80899,64.80899,64.80899,21.0,0.04,0.5337908,1,-20.040686279277466
37.5,64.805695,64.805695,64.805695,21.0,0.04,0.5331533,1,-20.339729934618582
37.666666666666664,64.80238,64.80238,64.80238,21.0,0.04,0.532517,1,-20.63877549572586
37.833333333333336,64.79906,64.79906,64.79906,21.0,0.04,0.531882,1,-20.937822959026356
38.0,64.795715,64.795715,64.795715,21.0,0.04,0.5312482,1,-21.236872320918295
38.166666666666664,64.79236,64.79236,64.79236,21.0,0.04,0.53061575,1,-21.535923577775577
38.333333333333336,64.789,64.789,64.789,21.0,0.04,0.5299845,1,-21.834976725951755
38.5,64.78563,64.78563,64.78563,21.0,0.04,0.5293545,1,-22.134031761783458
38.666666666666664,64.78224,64.78224,64.78224,21.0,0.04,0.5287258,1,-22.433088681593446
38.833333333333336,64.778854,64.778854,64.778854,21.0,0.04,0.52809834,1,-22.732147481693268
39.0,64.77546,64.77546,64.77546,21.0,0.04,0.5274721,1,-23.03120815838559
39.166666666666664,64.77205,64.77205,64.77205,21.0,0.04,0.5268471,1,-23.330270707966235
39.333333333333336,64.76864,64.76864,64.76864,21.0,0.04,0.5262234,1,-23.629335126725977
39.5,64.76522,64.76522,64.76522,21.0,0.04,0.52560097,1,-23.928401410952095
39.666666666666664,64.761795,64.761795,64.761795,21.0,0.04,0.5249797,1,-24.227469556929748
39.833333333333336,64.75837,64.75837,64.75837,21.0,0.04,0.5243597,1,-24.52653956094318
40.0,64.75494,64.75494,64.75494,21.0,0.04,0.52374095,1,-24.825611419276793
40.166666666666664,64.751495,64.751495,64.751495,21.0,0.04,0.52312344,1,-25.124685128216015
40.333333333333336,64.74805,64.74805,64.74805,21.0,0.04,0.52250713,1,-25.423760684048162
40.5,64.7446,64.7446,64.7446,21.0,0.04,0.5218921,1,-25.722838083063102
40.666666666666664,64.74114,64.74114,64.74114,21.0,0.04,0.5212782,1,-26.021917321553904
40.833333333333336,64.73768,64.73768,64.73768,21.0,0.04,0.5206656,1,-26.32099839581735
41.0,64.734215,64.734215,64.734215,21.0,0.04,0.5200542,1,-26.620081302154432
41.166666666666664,64.73074,64.73074,64.73074,21.0,0.04,0.51944405,1,-26.91916603687073
41.333333333333336,64.72727,64.72727,64.72727,21.0,0.04,0.51883507,1,-27.418252596276808
41.5,64.72379,64.72379,64.72379,21.0,0.04,0.51822734,1,-27.91734097668851
41.666666666666664,64.720314,64.720314,64.720314,21.0,0.04,0.5176208,1,-28.41643117442723
41.833333333333336,64.71683,64.71683,64.71683,21.0,0.04,0.51701546,1,-28.91552318582016
42.0,64.71334,64.71334,64.71334,21.0,0.04,0.51641136,1,-29.414617007200487
42.166666666666664,64.70985,64.70985,64.70985,21.0,0.04,0.5158084,1,-29.913712634907583
42.333333333333336,64.706345,64.706345,64.706345,21.0,0.04,0.5152067,1,-30.41281006528715
42.5,64.70284,64.70284,64.70284,21.0,0.04,0.5146062,1,-30.911909294691366
42.666666666666664,64.69934,64.69934,64.69934,21.0,0.04,0.51400685,1,-31.411010319478997
42.833333333333336,64.69583,64.69583,64.69583,21.0,0.04,0.5134088,1,-31.910113136015497
43.0,64.692314,64.692314,64.692314,21.0,0.04,0.51281184,1,-32.409217740673085
43.166666666666664,64.6888,64.6888,64.6888,21.0,0.04,0.5122161,1,-32.90832412983086
43.333333333333336,64.68528,64.68528,64.68528,21.0,0.04,0.51162153,1,-33.407432299874785
43.5,64.681755,64.681755,64.681755,21.0,0.04,0.5110282,1,-33.906542247197834
43.666666666666664,64.67822,64.67822,64.67822,21.0,0.04,0.510436,1,-34.40565396819997
43.833333333333336,64.67469,64.67469,64.67469,21.0,0.04,0.50984496,1,-34.90476745928822
44.0,64.67116,64.67116,64.67116,21.0,0.04,0.5092552,1,-35.403882716876666
44.166666666666664,64.66762,64.66762,64.66762,21.0,0.04,0.5086665,1,-35.902999737386516
44.333333333333336,64.66407,64.66407,64.66407,21.0,0.04,0.508079,1,-36.40211851724611
44.5,64.66053,64.66053,64.66053,21.0,0.04,0.5074927,1,-36.901239052890915
44.666666666666664,64.656975,64.656975,64.656975,21.0,0.04,0.5069076,1,-37.40036134076357
44.833333333333336,64.65342,64.65342,64.65342,21.0,0.04,0.5063236,1,-37.89948537731388
45.0,64.649864,64.649864,64.649864,21.0,0.04,0.50574076,1,-38.3986111589988
45.166666666666664,64.6463,64.6463,64.6463,21.0,0.04,0.50515914,1,-38.89773868228249
45.333333333333336,64.64273,64.64273,64.64273,21.0,0.04,0.50457865,1,-39.396867943636266
45.5,64.63916,64.63916,64.63916,21.0,0.04,0.5039993,1,-39.89599893953864
45.666666666666664,64.63559,64.63559,64.63559,21.0,0.04,0.5034211,1,-40.39513166647528
45.833333333333336,64.74868,64.74868,64.74868,20.933638,0.043318156,0.5031326,0,23.234709179868272
46.0,64.84268,64.84268,64.84268,20.867786,0.046610676,0.50284356,0,21.36355104997388
46.166666666666664,64.91983,64.91983,64.91983,20.802366,0.049881645,0.50255406,0,21.491552978934113
46.333333333333336,64.98213,64.98213,64.98213,20.737305,0.053134758,0.5022643,0,21.61885916459658
46.5,65.03137,65.03137,65.03137,20.672533,0.056373358,0.5019744,0,21.745599347764518
46.666666666666664,65.06914,65.06914,65.06914,20.607992,0.059600413,0.50168437,0,21.87188955441801
46.833333333333336,65.096825,65.096825,65.096825,20.543629,0.06281858,0.5013944,0,21.997833050628007
47.0,65.11568,65.11568,65.11568,20.479395,0.066030204,0.5011045,0,21.623521403099343
47.166666666666664,65.126755,65.126755,65.126755,20.415253,0.069237374,0.5008147,0,21.249035571039993
47.333333333333336,65.13103,65.13103,65.13103,20.351162,0.07244191,0.50052506,0,20.87444697970798
47.5,65.1293,65.1293,65.1293,20.28709,0.07564544,0.50023574,0,20.499818544083404
47.666666666666664,65.12231,65.12231,65.12231,20.223013,0.078849375,0.4999467,0,20.125205624093326
47.833333333333336,65.110664,65.110664,65.110664,20.158901,0.08205497,0.499658,0,19.75065690191444
48.0,65.09493,65.09493,65.09493,20.094734,0.08526333,0.49936965,0,19.376215178090725
48.166666666666664,65.07557,65.07557,65.07557,20.030493,0.0884754,0.49908167,0,19.001918087310695
